PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
WS50M_RANGE,2020,43.75,-110.75,9.83,10.57,10.1,9.79,12.21,9.73,9.08,9.89,12.84,11.42,10.17,9.58,13.1
WS50M_RANGE,2020,44.25,-104.25,15.63,14.62,17.01,15.83,13.93,14.26,11.5,12.15,13.58,16.06,15.26,17.92,18.49
WS50M_RANGE,2020,44.25,-104.75,16.84,15.39,18.71,16.38,14.23,15.36,12.74,14.38,14.29,17.1,16.4,19.74,20.25
WS50M_RANGE,2020,44.25,-105.25,17.61,16.24,19.68,16,14.71,15.9,14.39,15.56,14.28,17.11,16.82,20.78,21.32
WS50M_RANGE,2020,44.25,-105.75,17.7,16.96,19.32,15,14.86,15.72,15.66,15.46,13.53,16.13,16.64,20.96,21.53
WS50M_RANGE,2020,44.25,-106.25,17.62,16.59,18.07,14.88,13.77,15.3,15.04,15.66,12.47,15.09,16.21,21.33,21.57
WS50M_RANGE,2020,44.25,-106.75,15.75,14.99,16.5,13.08,13.28,15.14,12.82,12.01,12.02,14.73,16.14,17.91,18.36
WS50M_RANGE,2020,44.25,-107.25,14.77,13.74,15.04,11.82,13.47,14,11.85,10.89,11.24,13.68,15.06,15.67,16.09
WS50M_RANGE,2020,44.25,-107.75,15.49,13.06,15.23,11.67,14.53,13.52,11.68,11.31,11.22,13.16,14.87,15.73,16.07
WS50M_RANGE,2020,44.25,-108.25,16.99,13.4,16.72,12.25,15.84,13.5,11.81,12.08,11.98,13.74,15.8,17.07,17.56
WS50M_RANGE,2020,44.25,-108.75,16.61,15.38,17.22,12.29,15.96,11.96,11.62,11.84,12.48,15.36,16.4,16.5,17.8
WS50M_RANGE,2020,44.25,-109.25,14.74,17.53,15.48,11.47,13.01,10.53,11.2,10.73,12.44,15.41,17.4,16.7,18.21
WS50M_RANGE,2020,44.25,-109.75,11.72,15.01,13.55,9.76,11.87,10.01,10.24,10.3,11.65,13.78,14.51,13.08,15.31
WS50M_RANGE,2020,44.25,-110.25,9.96,12.12,11.75,9.04,11.97,9.97,9.63,10.38,11.48,12.3,11.62,10.46,13.11
WS50M_RANGE,2020,44.25,-110.75,9.79,10.74,10.62,9.44,12.75,10.4,9.77,10.77,12.25,11.81,10.52,10.08,13.05
WS50M_RANGE,2020,44.75,-104.25,16.81,15.22,17.78,16.7,15.65,14.2,11.63,13.37,14.93,16.51,16,17.92,18.59
WS50M_RANGE,2020,44.75,-104.75,17.22,15.18,18.64,16.62,15.6,14.93,11.89,14.55,15.07,17.29,16.82,19.02,19.53
WS50M_RANGE,2020,44.75,-105.25,17.58,15.49,19.55,16.34,15.82,15.74,12.96,15.13,15.14,17.69,17.38,19.98,20.4
WS50M_RANGE,2020,44.75,-105.75,17.75,16.22,20.04,15.72,15.7,16.28,14.48,15.16,14.97,17.49,17.7,20.43,20.98
WS50M_RANGE,2020,44.75,-106.25,17.78,16.72,19.69,15.01,14.6,15.92,15.15,15.69,14.3,16.73,17.73,20.64,21.36
WS50M_RANGE,2020,44.75,-106.75,17.08,16.5,19.19,14.44,14.24,14.78,13.9,13.22,14.15,16.44,17.48,19.4,20.25
WS50M_RANGE,2020,44.75,-107.25,15.18,14.27,16.57,12.28,12.85,13.11,12,10.81,12.48,14.41,15.04,15.98,17.22
WS50M_RANGE,2020,44.75,-107.75,14.74,12.85,15.62,11.4,13.1,12.71,11.54,9.94,11.85,13.42,14.04,14.62,15.94
WS50M_RANGE,2020,44.75,-108.25,15.82,12.92,16.75,12.03,15.1,12.97,12.21,10.55,12.4,13.85,15.01,15.8,16.84
WS50M_RANGE,2020,44.75,-108.75,15.86,12.96,16.94,11.74,16.43,10.93,11.34,11.04,11.85,13.65,15.3,16.28,17.15
WS50M_RANGE,2020,44.75,-109.25,16.49,17.19,15.9,11.94,14.12,9.84,11.26,9.9,12.14,15.16,17.35,17.7,18.56
WS50M_RANGE,2020,44.75,-109.75,12.59,15.27,13.8,9.98,12.32,9.61,10.57,9.57,11.54,13.76,15.59,14.43,16.22
WS50M_RANGE,2020,44.75,-110.25,9.71,12.31,11.62,8.61,11.6,10.02,9.77,9.53,10.9,12.05,13.03,11.37,13.71
WS50M_RANGE,2020,44.75,-110.75,9.29,10.48,9.96,8.38,11.61,10.8,9.22,9.52,10.75,11.23,11.32,10.02,12.56
ALLSKY_SFC_SW_DWN,2020,41.25,-104.25,2.37,3,4.28,5.92,6.58,7.08,7,6.33,4.97,3.62,2.86,2.09,4.68
ALLSKY_SFC_SW_DWN,2020,41.25,-104.75,2.37,3,4.28,5.92,6.58,7.08,7,6.33,4.97,3.62,2.86,2.09,4.68
ALLSKY_SFC_SW_DWN,2020,41.25,-105.25,2.35,3.36,4.62,5.65,6.74,7.15,7.09,6.31,5.08,3.66,2.79,2.07,4.74
ALLSKY_SFC_SW_DWN,2020,41.25,-105.75,2.35,3.36,4.62,5.65,6.74,7.15,7.09,6.31,5.08,3.66,2.79,2.07,4.74
ALLSKY_SFC_SW_DWN,2020,41.25,-106.25,2.06,3.28,4.91,5.85,6.88,7.6,7.47,6.64,5.3,3.69,2.66,2.05,4.87
ALLSKY_SFC_SW_DWN,2020,41.25,-106.75,2.06,3.28,4.91,5.85,6.88,7.6,7.47,6.64,5.3,3.69,2.66,2.05,4.87
ALLSKY_SFC_SW_DWN,2020,41.25,-107.25,1.74,3.37,4.55,5.96,7.11,7.62,7.67,6.69,5.38,3.81,2.71,1.96,4.88
ALLSKY_SFC_SW_DWN,2020,41.25,-107.75,1.74,3.37,4.55,5.96,7.11,7.62,7.67,6.69,5.38,3.81,2.71,1.96,4.88
ALLSKY_SFC_SW_DWN,2020,41.25,-108.25,1.53,2.98,4.35,6.01,7.08,7.54,7.7,6.53,5.43,3.96,2.72,1.79,4.8
ALLSKY_SFC_SW_DWN,2020,41.25,-108.75,1.53,2.98,4.35,6.01,7.08,7.54,7.7,6.53,5.43,3.96,2.72,1.79,4.8
ALLSKY_SFC_SW_DWN,2020,41.25,-109.25,1.71,3.34,4.53,6.12,7.05,7.36,7.76,6.54,5.44,4.04,2.75,2.08,4.9
ALLSKY_SFC_SW_DWN,2020,41.25,-109.75,1.71,3.34,4.53,6.12,7.05,7.36,7.76,6.54,5.44,4.04,2.75,2.08,4.9
ALLSKY_SFC_SW_DWN,2020,41.25,-110.25,1.68,3.2,4.67,6.05,6.97,7.56,8.02,6.76,5.52,4.07,2.62,2.06,4.94
ALLSKY_SFC_SW_DWN,2020,41.25,-110.75,1.68,3.2,4.67,6.05,6.97,7.56,8.02,6.76,5.52,4.07,2.62,2.06,4.94
ALLSKY_SFC_SW_DWN,2020,41.75,-104.25,2.37,3,4.28,5.92,6.58,7.08,7,6.33,4.97,3.62,2.86,2.09,4.68
ALLSKY_SFC_SW_DWN,2020,41.75,-104.75,2.37,3,4.28,5.92,6.58,7.08,7,6.33,4.97,3.62,2.86,2.09,4.68
ALLSKY_SFC_SW_DWN,2020,41.75,-105.25,2.35,3.36,4.62,5.65,6.74,7.15,7.09,6.31,5.08,3.66,2.79,2.07,4.74
ALLSKY_SFC_SW_DWN,2020,41.75,-105.75,2.35,3.36,4.62,5.65,6.74,7.15,7.09,6.31,5.08,3.66,2.79,2.07,4.74
ALLSKY_SFC_SW_DWN,2020,41.75,-106.25,2.06,3.28,4.91,5.85,6.88,7.6,7.47,6.64,5.3,3.69,2.66,2.05,4.87
ALLSKY_SFC_SW_DWN,2020,41.75,-106.75,2.06,3.28,4.91,5.85,6.88,7.6,7.47,6.64,5.3,3.69,2.66,2.05,4.87
ALLSKY_SFC_SW_DWN,2020,41.75,-107.25,1.74,3.37,4.55,5.96,7.11,7.62,7.67,6.69,5.38,3.81,2.71,1.96,4.88
ALLSKY_SFC_SW_DWN,2020,41.75,-107.75,1.74,3.37,4.55,5.96,7.11,7.62,7.67,6.69,5.38,3.81,2.71,1.96,4.88
ALLSKY_SFC_SW_DWN,2020,41.75,-108.25,1.53,2.98,4.35,6.01,7.08,7.54,7.7,6.53,5.43,3.96,2.72,1.79,4.8
ALLSKY_SFC_SW_DWN,2020,41.75,-108.75,1.53,2.98,4.35,6.01,7.08,7.54,7.7,6.53,5.43,3.96,2.72,1.79,4.8
ALLSKY_SFC_SW_DWN,2020,41.75,-109.25,1.71,3.34,4.53,6.12,7.05,7.36,7.76,6.54,5.44,4.04,2.75,2.08,4.9
ALLSKY_SFC_SW_DWN,2020,41.75,-109.75,1.71,3.34,4.53,6.12,7.05,7.36,7.76,6.54,5.44,4.04,2.75,2.08,4.9
ALLSKY_SFC_SW_DWN,2020,41.75,-110.25,1.68,3.2,4.67,6.05,6.97,7.56,8.02,6.76,5.52,4.07,2.62,2.06,4.94
ALLSKY_SFC_SW_DWN,2020,41.75,-110.75,1.68,3.2,4.67,6.05,6.97,7.56,8.02,6.76,5.52,4.07,2.62,2.06,4.94
ALLSKY_SFC_SW_DWN,2020,42.25,-104.25,2.09,2.9,4.1,5.75,6.52,7.12,7.36,6.53,4.97,3.52,2.76,1.87,4.63
ALLSKY_SFC_SW_DWN,2020,42.25,-104.75,2.09,2.9,4.1,5.75,6.52,7.12,7.36,6.53,4.97,3.52,2.76,1.87,4.63
ALLSKY_SFC_SW_DWN,2020,42.25,-105.25,2.24,3.1,4.18,5.83,6.53,7.22,7.43,6.49,4.98,3.55,2.7,1.85,4.68
ALLSKY_SFC_SW_DWN,2020,42.25,-105.75,2.24,3.1,4.18,5.83,6.53,7.22,7.43,6.49,4.98,3.55,2.7,1.85,4.68
ALLSKY_SFC_SW_DWN,2020,42.25,-106.25,1.93,2.99,4.12,5.96,6.76,7.47,7.66,6.56,5.05,3.67,2.72,1.85,4.73
ALLSKY_SFC_SW_DWN,2020,42.25,-106.75,1.93,2.99,4.12,5.96,6.76,7.47,7.66,6.56,5.05,3.67,2.72,1.85,4.73
ALLSKY_SFC_SW_DWN,2020,42.25,-107.25,1.73,3.03,4.48,6.08,7,7.44,7.74,6.49,5.22,3.87,2.77,1.86,4.81
ALLSKY_SFC_SW_DWN,2020,42.25,-107.75,1.73,3.03,4.48,6.08,7,7.44,7.74,6.49,5.22,3.87,2.77,1.86,4.81
ALLSKY_SFC_SW_DWN,2020,42.25,-108.25,2.04,3.43,4.16,6.11,7.12,7.39,7.88,6.47,5.36,3.93,2.68,1.96,4.88
ALLSKY_SFC_SW_DWN,2020,42.25,-108.75,2.04,3.43,4.16,6.11,7.12,7.39,7.88,6.47,5.36,3.93,2.68,1.96,4.88
ALLSKY_SFC_SW_DWN,2020,42.25,-109.25,1.87,3.51,4.88,6.03,6.85,7.05,8.03,6.57,5.54,3.94,2.56,2.1,4.91
ALLSKY_SFC_SW_DWN,2020,42.25,-109.75,1.87,3.51,4.88,6.03,6.85,7.05,8.03,6.57,5.54,3.94,2.56,2.1,4.91
ALLSKY_SFC_SW_DWN,2020,42.25,-110.25,1.72,3.36,4.58,6.55,6.81,6.96,8.15,6.76,5.61,3.9,2.42,2.05,4.91
ALLSKY_SFC_SW_DWN,2020,42.25,-110.75,1.72,3.36,4.58,6.55,6.81,6.96,8.15,6.76,5.61,3.9,2.42,2.05,4.91
ALLSKY_SFC_SW_DWN,2020,42.75,-104.25,2.09,2.9,4.1,5.75,6.52,7.12,7.36,6.53,4.97,3.52,2.76,1.87,4.63
ALLSKY_SFC_SW_DWN,2020,42.75,-104.75,2.09,2.9,4.1,5.75,6.52,7.12,7.36,6.53,4.97,3.52,2.76,1.87,4.63
ALLSKY_SFC_SW_DWN,2020,42.75,-105.25,2.24,3.1,4.18,5.83,6.53,7.22,7.43,6.49,4.98,3.55,2.7,1.85,4.68
ALLSKY_SFC_SW_DWN,2020,42.75,-105.75,2.24,3.1,4.18,5.83,6.53,7.22,7.43,6.49,4.98,3.55,2.7,1.85,4.68
ALLSKY_SFC_SW_DWN,2020,42.75,-106.25,1.93,2.99,4.12,5.96,6.76,7.47,7.66,6.56,5.05,3.67,2.72,1.85,4.73
ALLSKY_SFC_SW_DWN,2020,42.75,-106.75,1.93,2.99,4.12,5.96,6.76,7.47,7.66,6.56,5.05,3.67,2.72,1.85,4.73
ALLSKY_SFC_SW_DWN,2020,42.75,-107.25,1.73,3.03,4.48,6.08,7,7.44,7.74,6.49,5.22,3.87,2.77,1.86,4.81
ALLSKY_SFC_SW_DWN,2020,42.75,-107.75,1.73,3.03,4.48,6.08,7,7.44,7.74,6.49,5.22,3.87,2.77,1.86,4.81
ALLSKY_SFC_SW_DWN,2020,42.75,-108.25,2.04,3.43,4.16,6.11,7.12,7.39,7.88,6.47,5.36,3.93,2.68,1.96,4.88
ALLSKY_SFC_SW_DWN,2020,42.75,-108.75,2.04,3.43,4.16,6.11,7.12,7.39,7.88,6.47,5.36,3.93,2.68,1.96,4.88
ALLSKY_SFC_SW_DWN,2020,42.75,-109.25,1.87,3.51,4.88,6.03,6.85,7.05,8.03,6.57,5.54,3.94,2.56,2.1,4.91
ALLSKY_SFC_SW_DWN,2020,42.75,-109.75,1.87,3.51,4.88,6.03,6.85,7.05,8.03,6.57,5.54,3.94,2.56,2.1,4.91
ALLSKY_SFC_SW_DWN,2020,42.75,-110.25,1.72,3.36,4.58,6.55,6.81,6.96,8.15,6.76,5.61,3.9,2.42,2.05,4.91
ALLSKY_SFC_SW_DWN,2020,42.75,-110.75,1.72,3.36,4.58,6.55,6.81,6.96,8.15,6.76,5.61,3.9,2.42,2.05,4.91
ALLSKY_SFC_SW_DWN,2020,43.25,-104.25,1.93,2.8,3.98,5.72,6.41,7.08,7.32,6.48,4.92,3.14,2.63,1.78,4.52
ALLSKY_SFC_SW_DWN,2020,43.25,-104.75,1.93,2.8,3.98,5.72,6.41,7.08,7.32,6.48,4.92,3.14,2.63,1.78,4.52
ALLSKY_SFC_SW_DWN,2020,43.25,-105.25,1.99,2.79,4,5.61,6.34,7.12,7.38,6.42,4.9,3.24,2.64,1.74,4.52
ALLSKY_SFC_SW_DWN,2020,43.25,-105.75,1.99,2.79,4,5.61,6.34,7.12,7.38,6.42,4.9,3.24,2.64,1.74,4.52
ALLSKY_SFC_SW_DWN,2020,43.25,-106.25,2.04,2.94,4.22,5.53,6.41,7.29,7.61,6.47,5.04,3.45,2.63,1.74,4.62
ALLSKY_SFC_SW_DWN,2020,43.25,-106.75,2.04,2.94,4.22,5.53,6.41,7.29,7.61,6.47,5.04,3.45,2.63,1.74,4.62
ALLSKY_SFC_SW_DWN,2020,43.25,-107.25,1.96,2.98,4.44,5.83,6.68,7.35,7.9,6.53,5.23,3.59,2.53,1.81,4.74
ALLSKY_SFC_SW_DWN,2020,43.25,-107.75,1.96,2.98,4.44,5.83,6.68,7.35,7.9,6.53,5.23,3.59,2.53,1.81,4.74
ALLSKY_SFC_SW_DWN,2020,43.25,-108.25,2.13,3.08,4.5,5.66,6.82,7.16,7.79,6.3,5.33,3.66,2.52,1.75,4.73
ALLSKY_SFC_SW_DWN,2020,43.25,-108.75,2.13,3.08,4.5,5.66,6.82,7.16,7.79,6.3,5.33,3.66,2.52,1.75,4.73
ALLSKY_SFC_SW_DWN,2020,43.25,-109.25,2.04,3.3,4.86,6.29,6.51,6.58,7.75,6.49,5.35,3.49,2.32,2.03,4.75
ALLSKY_SFC_SW_DWN,2020,43.25,-109.75,2.04,3.3,4.86,6.29,6.51,6.58,7.75,6.49,5.35,3.49,2.32,2.03,4.75
ALLSKY_SFC_SW_DWN,2020,43.25,-110.25,1.63,3.05,4.5,6.12,6.14,6.06,7.89,6.69,5.36,3.37,2.11,1.85,4.57
ALLSKY_SFC_SW_DWN,2020,43.25,-110.75,1.63,3.05,4.5,6.12,6.14,6.06,7.89,6.69,5.36,3.37,2.11,1.85,4.57
ALLSKY_SFC_SW_DWN,2020,43.75,-104.25,1.93,2.8,3.98,5.72,6.41,7.08,7.32,6.48,4.92,3.14,2.63,1.78,4.52
ALLSKY_SFC_SW_DWN,2020,43.75,-104.75,1.93,2.8,3.98,5.72,6.41,7.08,7.32,6.48,4.92,3.14,2.63,1.78,4.52
ALLSKY_SFC_SW_DWN,2020,43.75,-105.25,1.99,2.79,4,5.61,6.34,7.12,7.38,6.42,4.9,3.24,2.64,1.74,4.52
ALLSKY_SFC_SW_DWN,2020,43.75,-105.75,1.99,2.79,4,5.61,6.34,7.12,7.38,6.42,4.9,3.24,2.64,1.74,4.52
ALLSKY_SFC_SW_DWN,2020,43.75,-106.25,2.04,2.94,4.22,5.53,6.41,7.29,7.61,6.47,5.04,3.45,2.63,1.74,4.62
ALLSKY_SFC_SW_DWN,2020,43.75,-106.75,2.04,2.94,4.22,5.53,6.41,7.29,7.61,6.47,5.04,3.45,2.63,1.74,4.62
ALLSKY_SFC_SW_DWN,2020,43.75,-107.25,1.96,2.98,4.44,5.83,6.68,7.35,7.9,6.53,5.23,3.59,2.53,1.81,4.74
ALLSKY_SFC_SW_DWN,2020,43.75,-107.75,1.96,2.98,4.44,5.83,6.68,7.35,7.9,6.53,5.23,3.59,2.53,1.81,4.74
ALLSKY_SFC_SW_DWN,2020,43.75,-108.25,2.13,3.08,4.5,5.66,6.82,7.16,7.79,6.3,5.33,3.66,2.52,1.75,4.73
ALLSKY_SFC_SW_DWN,2020,43.75,-108.75,2.13,3.08,4.5,5.66,6.82,7.16,7.79,6.3,5.33,3.66,2.52,1.75,4.73
ALLSKY_SFC_SW_DWN,2020,43.75,-109.25,2.04,3.3,4.86,6.29,6.51,6.58,7.75,6.49,5.35,3.49,2.32,2.03,4.75
ALLSKY_SFC_SW_DWN,2020,43.75,-109.75,2.04,3.3,4.86,6.29,6.51,6.58,7.75,6.49,5.35,3.49,2.32,2.03,4.75
ALLSKY_SFC_SW_DWN,2020,43.75,-110.25,1.63,3.05,4.5,6.12,6.14,6.06,7.89,6.69,5.36,3.37,2.11,1.85,4.57
ALLSKY_SFC_SW_DWN,2020,43.75,-110.75,1.63,3.05,4.5,6.12,6.14,6.06,7.89,6.69,5.36,3.37,2.11,1.85,4.57
ALLSKY_SFC_SW_DWN,2020,44.25,-104.25,1.84,2.78,3.78,5.48,5.8,7.13,7.39,6.5,4.72,2.94,2.45,1.59,4.37
ALLSKY_SFC_SW_DWN,2020,44.25,-104.75,1.84,2.78,3.78,5.48,5.8,7.13,7.39,6.5,4.72,2.94,2.45,1.59,4.37
ALLSKY_SFC_SW_DWN,2020,44.25,-105.25,1.81,2.64,3.8,5.44,5.84,7.07,7.47,6.35,4.75,2.96,2.39,1.57,4.34
ALLSKY_SFC_SW_DWN,2020,44.25,-105.75,1.81,2.64,3.8,5.44,5.84,7.07,7.47,6.35,4.75,2.96,2.39,1.57,4.34
ALLSKY_SFC_SW_DWN,2020,44.25,-106.25,1.96,2.79,3.81,5.4,5.58,6.9,7.47,6.16,4.84,3.09,2.28,1.64,4.33
ALLSKY_SFC_SW_DWN,2020,44.25,-106.75,1.96,2.79,3.81,5.4,5.58,6.9,7.47,6.16,4.84,3.09,2.28,1.64,4.33
ALLSKY_SFC_SW_DWN,2020,44.25,-107.25,1.94,2.91,4.17,5.42,5.92,6.91,7.6,6.24,5,3.16,2.18,1.68,4.43
ALLSKY_SFC_SW_DWN,2020,44.25,-107.75,1.94,2.91,4.17,5.42,5.92,6.91,7.6,6.24,5,3.16,2.18,1.68,4.43
ALLSKY_SFC_SW_DWN,2020,44.25,-108.25,1.95,2.58,4.22,5.5,6.25,6.76,7.6,6.2,5.05,3.27,2.23,1.74,4.45
ALLSKY_SFC_SW_DWN,2020,44.25,-108.75,1.95,2.58,4.22,5.5,6.25,6.76,7.6,6.2,5.05,3.27,2.23,1.74,4.45
ALLSKY_SFC_SW_DWN,2020,44.25,-109.25,1.91,2.93,4.62,6.04,6.01,6.21,7.47,6.06,5.01,3.05,2.1,1.73,4.43
ALLSKY_SFC_SW_DWN,2020,44.25,-109.75,1.91,2.93,4.62,6.04,6.01,6.21,7.47,6.06,5.01,3.05,2.1,1.73,4.43
ALLSKY_SFC_SW_DWN,2020,44.25,-110.25,1.34,2.63,4.19,6.02,5.77,6.02,7.67,6.32,5.03,3.13,2.01,1.65,4.32
ALLSKY_SFC_SW_DWN,2020,44.25,-110.75,1.34,2.63,4.19,6.02,5.77,6.02,7.67,6.32,5.03,3.13,2.01,1.65,4.32
ALLSKY_SFC_SW_DWN,2020,44.75,-104.25,1.84,2.78,3.78,5.48,5.8,7.13,7.39,6.5,4.72,2.94,2.45,1.59,4.37
ALLSKY_SFC_SW_DWN,2020,44.75,-104.75,1.84,2.78,3.78,5.48,5.8,7.13,7.39,6.5,4.72,2.94,2.45,1.59,4.37
ALLSKY_SFC_SW_DWN,2020,44.75,-105.25,1.81,2.64,3.8,5.44,5.84,7.07,7.47,6.35,4.75,2.96,2.39,1.57,4.34
ALLSKY_SFC_SW_DWN,2020,44.75,-105.75,1.81,2.64,3.8,5.44,5.84,7.07,7.47,6.35,4.75,2.96,2.39,1.57,4.34
ALLSKY_SFC_SW_DWN,2020,44.75,-106.25,1.96,2.79,3.81,5.4,5.58,6.9,7.47,6.16,4.84,3.09,2.28,1.64,4.33
ALLSKY_SFC_SW_DWN,2020,44.75,-106.75,1.96,2.79,3.81,5.4,5.58,6.9,7.47,6.16,4.84,3.09,2.28,1.64,4.33
ALLSKY_SFC_SW_DWN,2020,44.75,-107.25,1.94,2.91,4.17,5.42,5.92,6.91,7.6,6.24,5,3.16,2.18,1.68,4.43
ALLSKY_SFC_SW_DWN,2020,44.75,-107.75,1.94,2.91,4.17,5.42,5.92,6.91,7.6,6.24,5,3.16,2.18,1.68,4.43
ALLSKY_SFC_SW_DWN,2020,44.75,-108.25,1.95,2.58,4.22,5.5,6.25,6.76,7.6,6.2,5.05,3.27,2.23,1.74,4.45
ALLSKY_SFC_SW_DWN,2020,44.75,-108.75,1.95,2.58,4.22,5.5,6.25,6.76,7.6,6.2,5.05,3.27,2.23,1.74,4.45
ALLSKY_SFC_SW_DWN,2020,44.75,-109.25,1.91,2.93,4.62,6.04,6.01,6.21,7.47,6.06,5.01,3.05,2.1,1.73,4.43
ALLSKY_SFC_SW_DWN,2020,44.75,-109.75,1.91,2.93,4.62,6.04,6.01,6.21,7.47,6.06,5.01,3.05,2.1,1.73,4.43
ALLSKY_SFC_SW_DWN,2020,44.75,-110.25,1.34,2.63,4.19,6.02,5.77,6.02,7.67,6.32,5.03,3.13,2.01,1.65,4.32
ALLSKY_SFC_SW_DWN,2020,44.75,-110.75,1.34,2.63,4.19,6.02,5.77,6.02,7.67,6.32,5.03,3.13,2.01,1.65,4.32
CLRSKY_SFC_SW_DWN,2020,41.25,-104.25,2.97,4.3,5.87,7.51,8.47,8.82,8.45,7.21,5.83,4.52,3.25,2.65,5.82
CLRSKY_SFC_SW_DWN,2020,41.25,-104.75,2.97,4.3,5.87,7.51,8.47,8.82,8.45,7.21,5.83,4.52,3.25,2.65,5.82
CLRSKY_SFC_SW_DWN,2020,41.25,-105.25,3.06,4.43,5.97,7.58,8.59,8.96,8.6,7.33,5.91,4.57,3.29,2.68,5.92
CLRSKY_SFC_SW_DWN,2020,41.25,-105.75,3.06,4.43,5.97,7.58,8.59,8.96,8.6,7.33,5.91,4.57,3.29,2.68,5.92
CLRSKY_SFC_SW_DWN,2020,41.25,-106.25,3.09,4.45,6.08,7.66,8.71,9.08,8.72,7.53,6.11,4.64,3.31,2.71,6.01
CLRSKY_SFC_SW_DWN,2020,41.25,-106.75,3.09,4.45,6.08,7.66,8.71,9.08,8.72,7.53,6.11,4.64,3.31,2.71,6.01
CLRSKY_SFC_SW_DWN,2020,41.25,-107.25,3.07,4.46,6.04,7.61,8.69,9.07,8.71,7.53,6.1,4.62,3.3,2.69,5.99
CLRSKY_SFC_SW_DWN,2020,41.25,-107.75,3.07,4.46,6.04,7.61,8.69,9.07,8.71,7.53,6.1,4.62,3.3,2.69,5.99
CLRSKY_SFC_SW_DWN,2020,41.25,-108.25,3.02,4.39,5.94,7.6,8.71,9.11,8.73,7.57,6.15,4.65,3.29,2.68,5.99
CLRSKY_SFC_SW_DWN,2020,41.25,-108.75,3.02,4.39,5.94,7.6,8.71,9.11,8.73,7.57,6.15,4.65,3.29,2.68,5.99
CLRSKY_SFC_SW_DWN,2020,41.25,-109.25,3.03,4.39,5.96,7.59,8.71,9.1,8.72,7.56,6.15,4.65,3.29,2.69,5.99
CLRSKY_SFC_SW_DWN,2020,41.25,-109.75,3.03,4.39,5.96,7.59,8.71,9.1,8.72,7.56,6.15,4.65,3.29,2.69,5.99
CLRSKY_SFC_SW_DWN,2020,41.25,-110.25,3.03,4.39,5.95,7.54,8.65,9.06,8.72,7.55,6.16,4.63,3.28,2.68,5.97
CLRSKY_SFC_SW_DWN,2020,41.25,-110.75,3.03,4.39,5.95,7.54,8.65,9.06,8.72,7.55,6.16,4.63,3.28,2.68,5.97
CLRSKY_SFC_SW_DWN,2020,41.75,-104.25,2.97,4.3,5.87,7.51,8.47,8.82,8.45,7.21,5.83,4.52,3.25,2.65,5.82
CLRSKY_SFC_SW_DWN,2020,41.75,-104.75,2.97,4.3,5.87,7.51,8.47,8.82,8.45,7.21,5.83,4.52,3.25,2.65,5.82
CLRSKY_SFC_SW_DWN,2020,41.75,-105.25,3.06,4.43,5.97,7.58,8.59,8.96,8.6,7.33,5.91,4.57,3.29,2.68,5.92
CLRSKY_SFC_SW_DWN,2020,41.75,-105.75,3.06,4.43,5.97,7.58,8.59,8.96,8.6,7.33,5.91,4.57,3.29,2.68,5.92
CLRSKY_SFC_SW_DWN,2020,41.75,-106.25,3.09,4.45,6.08,7.66,8.71,9.08,8.72,7.53,6.11,4.64,3.31,2.71,6.01
CLRSKY_SFC_SW_DWN,2020,41.75,-106.75,3.09,4.45,6.08,7.66,8.71,9.08,8.72,7.53,6.11,4.64,3.31,2.71,6.01
CLRSKY_SFC_SW_DWN,2020,41.75,-107.25,3.07,4.46,6.04,7.61,8.69,9.07,8.71,7.53,6.1,4.62,3.3,2.69,5.99
CLRSKY_SFC_SW_DWN,2020,41.75,-107.75,3.07,4.46,6.04,7.61,8.69,9.07,8.71,7.53,6.1,4.62,3.3,2.69,5.99
CLRSKY_SFC_SW_DWN,2020,41.75,-108.25,3.02,4.39,5.94,7.6,8.71,9.11,8.73,7.57,6.15,4.65,3.29,2.68,5.99
CLRSKY_SFC_SW_DWN,2020,41.75,-108.75,3.02,4.39,5.94,7.6,8.71,9.11,8.73,7.57,6.15,4.65,3.29,2.68,5.99
CLRSKY_SFC_SW_DWN,2020,41.75,-109.25,3.03,4.39,5.96,7.59,8.71,9.1,8.72,7.56,6.15,4.65,3.29,2.69,5.99
CLRSKY_SFC_SW_DWN,2020,41.75,-109.75,3.03,4.39,5.96,7.59,8.71,9.1,8.72,7.56,6.15,4.65,3.29,2.69,5.99
CLRSKY_SFC_SW_DWN,2020,41.75,-110.25,3.03,4.39,5.95,7.54,8.65,9.06,8.72,7.55,6.16,4.63,3.28,2.68,5.97
CLRSKY_SFC_SW_DWN,2020,41.75,-110.75,3.03,4.39,5.95,7.54,8.65,9.06,8.72,7.55,6.16,4.63,3.28,2.68,5.97
CLRSKY_SFC_SW_DWN,2020,42.25,-104.25,2.83,4.15,5.7,7.4,8.38,8.78,8.44,7.18,5.68,4.41,3.11,2.48,5.71
CLRSKY_SFC_SW_DWN,2020,42.25,-104.75,2.83,4.15,5.7,7.4,8.38,8.78,8.44,7.18,5.68,4.41,3.11,2.48,5.71
CLRSKY_SFC_SW_DWN,2020,42.25,-105.25,2.88,4.24,5.77,7.5,8.48,8.9,8.56,7.27,5.74,4.45,3.14,2.51,5.79
CLRSKY_SFC_SW_DWN,2020,42.25,-105.75,2.88,4.24,5.77,7.5,8.48,8.9,8.56,7.27,5.74,4.45,3.14,2.51,5.79
